text,offensive,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
"@user @user @user @user Quem apoia genocida, homofóbico e racista.. racista entre outros e e você deve ser um,e além de tudo bandido também 🤣🤣🤣🤣",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Mas que ele é ladrão é inquestionável, apoiador do Bolsonaro",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eu achava que era meme quando via fanático por políticos, mas agora vi que o povo realmente é doente e mata e morre por esses vermes do Lula e Bolsonaro",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user E o Bolsonaro não é? Kkkkkk vocês tão fingindo que se importam com LGBT é piada pronta,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user BOLSONARO é tão ruim que conseguiu unir Marina Silva, FHC, Ciro e Simone TEBET! TODOS CONTRA BOLSONARO! Vão votar 13!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
eu não aguento maiss ler nada relacionado a mais uma atrocidade que o bolsonaro cometeu puta que pariu como pode ser um desserviço tão grande a humanidade,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user -Lula chamou MEI de desempregados.
Sou MEI
Sou MEI
Sou MEI
Sou MEI
Sou MEI
Sou MEI
 
Jair Messias Bolsonaro
O MEI",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Não sabe nem mentir. Ah sabe sim, aprendeu o com bozo",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Se ele for abrir a boca contra o Bozo, também deve abrir a boca contra o PT.
Ou Lula é o alecrim dourado que nasceu no campo sem ser semeado?
É melhor vocês deixarem o Ciro calado. Tô só visando...",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Então quer dizer que o capitão do povo cearense votou contra a PL que coloca a pedofilia como crime hediondo… 🫠

quem quiser ver com os próprios olhos… tá aqui oh.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user A única traição que recebi foi do Bolsonaro qdo acabou c a lavajato p proteger a familicia dele. Agora é lula. Quero ver esse ladrao da direita preso,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"LULA tem o povo (hoje em MG). O Bozo tem os sonegadores com Bolsonaro. A diferença, meu pai…",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Sou baiana e digo: Bozo não se criou na 1 não seria agora, né?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Para de falar merda, não já basta ter feito tantas...?
Bolsonaro vai partir a mil p casa da zorra.....
Pra vem longe, cai p cada dormir.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Pelo jeito vc recebeu um disparo de BOTS e o gado segue o berrante, né ? Pior é saber que a gente é que paga $$ por isso. Manda ver, Bárbara! Tô adorando. Um abraço.
FORA BOZO!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user 

Eis o falso messias
Bolsonaro satanista na maçonaria",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
daqui a 4 anos vai ser tebet vs bozo meu deus,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Kkkkk, se o Bozo ganhar ( o que não irá acontecer) lhe nomeará para o STF, kkkkkk",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Concordo 100% com TODAS essas VERDADES, PARABÉNS PATRIOTA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Diferente de uma torcida aí, na independente bozo não se cria",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
domingo vo votar e sair correndo antes q seja tarde e meu pai saia gritando no meio da zona que é “b22 🤣👉” igual da ultima vez 😭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Um detalhe: no saco do Bozo, está o gigolô da Jequiti.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"GRAVISSIMO : A granada explodiu no colo de Bolsonaro PEDÓFILO , e revelou erros do Exército, polícia, ministro da Justiça e aliados - 😬😬😬👿
😉🤭🤭🤭😂😂😂😂😂😂😂😂😂😇 @user",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"HOJE É A ELEIÇÃO E VAMOS VER QUEM ESTÁ COM MAIOR APOIO

Se você vai votar:

No Lula: Me faz um pix de 13 reais
No Bolsonaro: 22 reais
No Ciro: 12 reais

Bora ver quem ganha 🔥🔥🔥",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A fala “serena” de Bolsonaro não tem nada de serena. Ele voltou a desqualificar o TSE e Alexandre de Moraes, insistiu na farsa, se vitimizou. O modo golpista está definitivamente acionado. Significa que ele também acha que vai perder no voto, mas não que irá aceitar o resultado.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sobre o choro do Jair

Alguém vai lá, da uns tapas, manda ele engolir o choro, parar de mimimi e aprender a ser homem, afinal, quem chora é mariquinha.

Aprendi isso com vc, querido presidente ❤️",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user ... prosopopéia flácida pra acalentar bovinos (conversa pra boi dormir) !!! VAI DAR BOZO NA CABEÇA !!!😎🇧🇷🇧🇷🇧🇷,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Bolsa família 160 reais, ano 2004 ENCARTE EXTRA e o auxílio Brasil de 600 DO BOZO 🤫👇",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Infelizmente estamos diante de uma parte da poluição. Qur aceita se o seu givernante seja Genocida. Pedófilo, falsa moral , entre outras coisas , então essa notícia de queimar alunos vivos , e so a cereja do bolo, Bolsominions não enxergam a realidade ,",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Bonner 
Bolsonaro criminoso 
Esse Bolsonaro 
DebateNaGlobo
LULA 
Lulinha 
Viagra Jair Renan
Viva o SUS
SAMU
Bolsonaro mais uma vez chama o povo da comunidade do complexo do Alemão de bandidos.
 ADEUS BOLSONARO
Favelado nao é bandido
Deus direto para o purgatório 👹🔥",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Vc só pode ta brincando! Uma coisa é n gostar do Bolsonaro, mas vc leu oq essa mulher escreveu? O alvo dela é a filha do Bolsonaro. Uma criança q n tem nada a ver com a disputa Bolsonaro x Lula.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Bolsonaro é tão corrupto quanto! Só no orçamento secreto já temos mais de 70 bilhões de reais desviados para emendas sem nome de destino nem valores descritos. COINCIDENTEMENTE, Lula foi preso em 2018 por um triplex e um sítio, e Bolsonaro eleito presidente.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"O QUE EU VOU FALAR AQUI MEUJ DEUS

200 MIL INSCRITOS......... 2 MESES ANTES DE ACABAR O ANO!!!

Admito que quando eu sonhei com essa meta pra 2022 tinha bastante receio de não ser possível. Muito obrigado por acreditarem no meu trabalho. 

E sim... eu vou raspar meu cabelo🧑‍🦲",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muito triste que eu esqueci meu auto falante em casa e não vou poder gritar bolsonaro miliciano na rua,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonner comete seu pior erro e Bolsonaro não perdoa (veja o vídeo) 

Fina ironia.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Desde quando Bolsonaro é honesto, competente e bom gestor? Piada do dia, tem que levar ele pra ser curado e libertado lá na Canção Nova. 😂😂😂",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Isso é um crime .
Isso é um crime , mas no código penal , no máximo , é prisão de 3 anos , ou seja , nada , primeiro pq esse genocida tinha q estar preso por uma centena d motivos , mas ele n vae preso nem por Racismo.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Com o MBL foi pelo impeachment do Bolsonaro, coisa que inclusive Lula e o PT sabotaram.
E o Ciro foi DURAMENTE criticado por fazer isso",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Sim, mas eu cheguei num estado de espírito q só de ouvir a voz do miliciano, eu passo mal! Ele é um descontrolado e mentiroso! Tenta desestabilizar o Lula pedindo p ficar do lado dele como um psicopata q quer q façam seu jogo",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
@user @user Agora muitas coisas fazem sentido. O que significa liberdade para o presidente? Bolsonaro precisa afastar a imagem de pedófilo dele.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casa vídeo que uma amiga recente posta sobre o bozo me dá desânimo… não bate com o que a gente conversa e no que a gente acredita. Queria muito não ser afetado por isso. Isso me deixa mal… merda,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
agora os crente tudo pia depois do vídeo do bozo na maçonaria 🤣🤣🤣🤣 eh cômico,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Deus podia levar o Bolsonaro e devolver o mc Kevin pra gente,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user UM MILHÃO E MEIO e subindo 🇧🇷🇧🇷💚💚 MITO REELEITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user ai vcs n tem coisa mais importante pra postar?
ah lembrei ela não faz nada então tem q citar qlq merda q ela fala
ai me poupem voces toda hora aparecendo na minha timeline q nojo jesus
me deem block pra SUMIR daqui",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Kkkkkl vou votar em bozo 13 🤣🤣🤣🇻🇳🇻🇳,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Porque será que todos canalhas desse país se juntaram contra o presidente Bolsonaro??você Thiago e mais um idiota útil defensor de bandidos torcendo contra o Brasil 🇧🇷 e os brasileiros,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user E com toda certeza isso vale para qualquer turma que faz isso. Sexta tinha uma mina que vota no bozo lá na sala enchendo a porra do saco falando o pq geral tinha que votar no maluco. Eu fiquei muito puto, botei meu fone e taquei o volume no 110%. Era isso ou mandar à merda",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
@user Bozo fará o mesmo quando a PF bater na porta dele,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user E vc é o famoso apoiador d bandido.... "" Ain vc nao conhece a história do botafogo"" ....qr saber d história? O comunismo matou e mata até hj,e vc sabe quem defende isso? ...vcs da esquerda apoia um bandido,isso é fato!",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
@user n vou mais discutir! pelo menos n votou no biroliro já ta bom 😁,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Patriotas ?????

Quem apóia um genocida não é patriota !

A conta não fecha ?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33 milhões de brasileiros não têm o que comer e a prioridade do Bolsonaro foi zerar imposto de JET SKI! Bolsonaro só governa para os ricos e tem horror a pobre!,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user Todo mundo que eu conheço que votou no Ciro no primeiro turno vai votar no bolsonaro no segundo. tão putos com o que o PT fez com o Ciro essa eleição,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Reeleição de quem cara pálida? O bozo é VICE e vai pra cadeia em 2023.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Com fé em Deus e confiante na competência do Capitão o bem vencerá!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user É não foi mesmo...Auxílio Brasil quem criou foi Bolsonaro valor de 600 reais já no governo PT era bolsa família valor pago 80 reais e se a pessoa trabalhasse perdia o benefício,ao contrário do governo atual vc pode trabalhar q nao perde.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O plano do bozo é só um: Derrubar o STF, os ministros e qualquer poder q possar atrapalhar os planos dele, para se tornar um ditador!
Se aliou a falsos profetas e estão enganando o povo de Deus! 
Foi Lula q criou o Dia da Marcha p/ Jesus! 
Acorda igreja!",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Kkkkkk esse deboche que queria ver. Foram tantos tweets de bolsominions defendendo o Roberto Jefferson, agora vão todos se calar perante o que disse Bolsonaro 😂",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user Bolsonaro censurou Janones
Bolsonaro ditador
Bolsolão
Bolsonaro Pedófilo
Bolsonaro não mexa no salário dos brasileiros
Bolsonaro genocida
Bolsonaro mentiroso
Bolsonaro miliciano e assassino",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user ela tem bons argumentos, mas eu nao sei pq muita gente vota na marilia pq realmente acredita que se a raquel ganhar é bozo bozo bozo bozo bozo (que é o unico argumento contra a lira)",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user expor opnião contra FANÁTICOS sejam eles religiosos, politicos ou desportivo é bobagem e perda de tempo. Antes que venham me encher o saco, eu quero que Lula e Bolsonaro vão p o 5º dos infernos.não sou e nem serei cumplice de nenhum dos 2 votei c conficção na Simone",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"Essa é a questão, Bolsonaro enganador no lugar de Lulaladrão, tem essa vantagem,se não botarem ele pra fora antes,em 2026 ele sai de qualquer maneira. Já o corrupto e quadrilheiro Lula , só sai morto .",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"só enchendo a cara mesmo pra debater com o Bolsonaro, puta que pariu 

acaba com qualquer um",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
@user eu achei asquerosa esse número parecendo uma suástica. Algum judeu vota ainda no Bolsonaro?,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agora aquela situação, esquerda toda atordoada, sem acreditar no que aconteceu, direita soltando foguete, clima de pressão. 

Resultado: quatro anos dizendo “não falei que tinha que ser no primeiro turno?”",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Admiro a coragem do Jair, porque aqui precisei tomar calmante pra ouvir esse larápio! 🤢",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Isso, depois faço é a oposição. Kkk
Se tinha tanta coisa aí no celular e querem derrubar Bolsonaro há 3 anos, pq descobriram isso agora 
Muuu, boizinho do lula ladrão..kkk",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Minha família surpresa após ver meu story.. gente kkk DESDE QUANDO PENSARAM QUE EU VOTARIA NO BOZO?,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Silas Malafaia chamou o evangélico de burro ao dizer que Bolsonaro nem era presidente quando foi na loja maçon; e depois disse que ele é presidente de todos e deve ir em todos os lugares.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Mas o presidente se diz cristão fervorosi, com essa Caiu a última coisa que se mantinha em pé nesse governo. Bolsonaro tem um filho com cada mulher, idólatra os EUA, e agora flerta com a maçonaria. Família, pátria e Deus
😂🤣🥱",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
É falsa a informação que aponta que votar em Bolsonaro é requisito para prova de vida INSS. Confira o desmentido aqui:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu to com a música do Bolsonaro na minha cabeça agora por culpa da Karen e a da Vitoria puta que pariu KKKKKKKKKK q odio,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"As Forças Armadas precisam dar uma resposta FORTE contra essa tentativa de Golpe do TSE junto da campanha do Lula e PT.

É VISÍVEL a tentativa canalha de roubar essa eleição do Bolsonaro.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Genivaldo de Jesus e Roberto Jefferson: a dualidade de tratamentos que escancara o Brasil de Jair Bolsonaro
Genivaldo morreu por uma simples infração de trânsito que teria sido resolvida com o lavrar de uma multa",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@user Muito obrigada!🙏 Esta informação me ajudou a convencer um casal a votar em Bolsonaro porque perceberam o modo DESESPERO do PT. Vou te ajudar a derrubar o capitão.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user Na verdade o governo Bolsonaro é muito pior, pois é responsável pela guerra na Ucrânia.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@user Quero ver se vc vai visitar o Bozo na Papuda,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user O Bolsonaro colocou jornalista para defender policiais.
Enfim a hipocrisia!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user KKKKKKK mínions e suas mentiras, nunca falha 😂😂😂😂😂😂
Ainda bem que amanhã a verdade volta pro Brasil, e vocês pro esgoto
E é Bozo na cadeia em 2023",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
@user Mais uma tramamoia desmascarada da equipe do Bozo.,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
@user MULHER eu sentei meu bumbum 10h na cadeira e tô nela até agora 😭 BOLSONARO CONFISCADOR tá dobrando meu serviço,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Capitão do Povo... Homem Simples e Honesto!
Respeito a Deus, a Vida, a Pátria, a Liberdade, a Constituição, a Família e aos Bons Costumes!
BOLSONARO... o presidente de TODOS os brasileiros 🇧🇷",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
🎧 🎶 Messias Holanda - Um Xodo De Mulher 🎶,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user sim sim, num eventual reeleição bozo fica sossegado pq os eleitores dele não são muito de questionar seus atos (vide pandemia), mas o lula... parte do eleitorado nem apoia o PT no geral, como os votantes da Simone ou aquele fundador do Novo (esqueci o nome kk)",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tudo isso acontecendo e a gente tendo que ouvir Jair Embora comparar indígenas com ""animais de zoológico"" (que comparação é essa? Que nojo!), com um discurso de assimilação cultural forçada definitivamente rechaçado pela Constituição.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user amiga o nosso mito da maçonaria (sei nem oq é,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SUGESTÃO: parem de gritar ei bolsonaro vai tomar no cu nos roles pois isso eh a maior cafonice do mundo sugiro trocar pra ""ai ai ai bolsonaro eh o caralho"" mto vai do povo e mto melhor",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"Campanha do PT fala em rachadinha e orçamento secreto sem explicar do que se trata.

Ignora o histórico de corrupção do PL de Bolsonaro.

E só agora lembrou do Collor.

A vitória bolsonarista no embate moral não é por pontos e sim por WO.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user Ta alienado cara, estamos vivendo tempos de merda, principalmente pra quem é mais pobre e trabalhador, Bolsonaro é uma desgraça que graças a Deus nunca mais teremos o desprazer de aturar, que se fodam eles e o bando de empresários exploradores que o apoiam por puro egoísmo.",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"@user BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Os vídeos do PT tão com 10/15 milhões de views no Youtube por causa dos anúncios. Eles gastaram para caralho.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Triste ouvir um petista fanático. Só sabe dizer as fake news e repetir exaustivamente que Bolsonaro é p..... e tudo o mais. Vive na bolha da lavagem cerebral. Espero que um dia ele compreenda tudo o que falei....mas que não passe fome
 É o que desejo.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user *QUE DEUS ABENÇOE NOSSO BRASIL DIA 02/10*
🔊DIGA NÃO PARA 🚫EX-PRESIDIARIO🚷 
FICHA SUJA⚠️
CORRUPTO❗

*VOTE* 2️⃣2️⃣ ✅🇧🇷 *BOLSONARO*
*PARA O BEM DO 
BRASIL🇧🇷",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Do Bolsonaro eu espero tudo, isso de maçonaria não me traz nenhuma surpresa! Esse cara é extremamente hipócrita em tudo que fala. Só um acéfalo mesmo pra defender esse cara ainda.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Visão de um esquerdista que declarou voto no Jair Bolsonaro.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Estão falando que o Guedes vai abaixar a aposentadoria!!! Não deixa MITO!!! Esse Guedes é traíra!!!,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Noticiado pelos veículos de comunicação ,eu não acho Bolsonaro mito ,eu não voto nele porque gosto dele ,eu voto nele porque até agora ele se mostrou ser um funcionário competente",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolsonaro quase desmaiou quando ouviu o nome ROBERTO JEFFERSON 😂😂😂😂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em eleição veste camisa do brasil mas chega a copa e torce pra outra eleição é esses os gados do maçonaro,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"@user Isso só no canal do mito!
Pq tem mais 1mi por outros canais.

A petralhada tá tentando dividir o telespectador kkkk",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Comparou os trans a vacas voadoras?? Oi?? Dizendo que é tão absurdo tanto 1 quanto o outro?
A boca fala o que o coração está cheio!

Bolsonaro NUNCA foi homofóbico SEMPRE foi ataque da esquerda p/ ganhar eleição. Olha a felicidade dos dois lados nas fotos:",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"anotem aí:

LULA VAI GANHAR COM 54% DOS VOTOS

NEYMAR VAI QUEBRAR O TORNOZELO ANTES DA COPA

BOLSONARO VAI SER PRESO",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"“Pessoal do CPX” sim, Bolsonaro, os MORADORES do COMPLEXO! 
Nojento!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Voce dizer que o bolsonaro não é corrupto é o alge da burrice viu 🙂,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Parabéns presidente 
Jair Bolsonaro 
Atropelou o Ladrao com fineza e educação, macetando o ladrão do Brasil🇧🇷
E não respondeu quem será seu ministro da economia
E sobre refinaria ele só entende do álcool
Canalha é quem tirou ele do presídio 
E não tentem deturpar a fala do mito",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Esse foi o Marco Aurélio, que apoia o Bozo. 😉",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agora que Bolsonaro perguntou pro Nine falar sobre o Petróleo ele não ficou rindo! 🤔🤔🤔,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
